clientid,dpid,customerId,pan,accountNumber
40000482,IN000483,900000481,AHOWG5331J,1.00E+14
40000483,IN000484,900000482,AHOWG5332J,1.00E+14
40000484,IN000485,900000483,AHOWG5333J,1.00E+14
40000485,IN000486,900000484,AHOWG5334J,1.00E+14
40000486,IN000487,900000485,AHOWG5335J,1.00E+14
40000487,IN000488,900000486,AHOWG5336J,1.00E+14
40000488,IN000489,900000487,AHOWG5337J,1.00E+14
40000489,IN000490,900000488,AHOWG5338J,1.00E+14
40000490,IN000491,900000489,AHOWG5339J,1.00E+14
40000491,IN000492,900000490,AHOWG5340J,1.00E+14
40000492,IN000493,900000491,AHOWG5341J,1.00E+14
40000493,IN000494,900000492,AHOWG5342J,1.00E+14
40000494,IN000495,900000493,AHOWG5343J,1.00E+14
40000495,IN000496,900000494,AHOWG5344J,1.00E+14
40000496,IN000497,900000495,AHOWG5345J,1.00E+14
40000497,IN000498,900000496,AHOWG5346J,1.00E+14
40000498,IN000499,900000497,AHOWG5347J,1.00E+14
40000499,IN000500,900000498,AHOWG5348J,1.00E+14
40000500,IN000501,900000499,AHOWG5349J,1.00E+14
40000501,IN000502,900000500,AHOWG5350J,1.00E+14
40000502,IN000503,900000501,AHOWG5351J,1.00E+14
40000503,IN000504,900000502,AHOWG5352J,1.00E+14
40000504,IN000505,900000503,AHOWG5353J,1.00E+14
40000505,IN000506,900000504,AHOWG5354J,1.00E+14
40000506,IN000507,900000505,AHOWG5355J,1.00E+14
40000507,IN000508,900000506,AHOWG5356J,1.00E+14
40000508,IN000509,900000507,AHOWG5357J,1.00E+14
40000509,IN000510,900000508,AHOWG5358J,1.00E+14
40000510,IN000511,900000509,AHOWG5359J,1.00E+14
40000511,IN000512,900000510,AHOWG5360J,1.00E+14
40000512,IN000513,900000511,AHOWG5361J,1.00E+14
40000513,IN000514,900000512,AHOWG5362J,1.00E+14
40000514,IN000515,900000513,AHOWG5363J,1.00E+14
40000515,IN000516,900000514,AHOWG5364J,1.00E+14
40000516,IN000517,900000515,AHOWG5365J,1.00E+14
40000517,IN000518,900000516,AHOWG5366J,1.00E+14
40000518,IN000519,900000517,AHOWG5367J,1.00E+14
40000519,IN000520,900000518,AHOWG5368J,1.00E+14
40000520,IN000521,900000519,AHOWG5369J,1.00E+14
40000521,IN000522,900000520,AHOWG5370J,1.00E+14
40000522,IN000523,900000521,AHOWG5371J,1.00E+14
40000523,IN000524,900000522,AHOWG5372J,1.00E+14
40000524,IN000525,900000523,AHOWG5373J,1.00E+14
40000525,IN000526,900000524,AHOWG5374J,1.00E+14
40000526,IN000527,900000525,AHOWG5375J,1.00E+14
40000527,IN000528,900000526,AHOWG5376J,1.00E+14
40000528,IN000529,900000527,AHOWG5377J,1.00E+14
40000529,IN000530,900000528,AHOWG5378J,1.00E+14
40000530,IN000531,900000529,AHOWG5379J,1.00E+14
40000531,IN000532,900000530,AHOWG5380J,1.00E+14
40000532,IN000533,900000531,AHOWG5381J,1.00E+14
40000533,IN000534,900000532,AHOWG5382J,1.00E+14
40000534,IN000535,900000533,AHOWG5383J,1.00E+14
40000535,IN000536,900000534,AHOWG5384J,1.00E+14
40000536,IN000537,900000535,AHOWG5385J,1.00E+14
40000537,IN000538,900000536,AHOWG5386J,1.00E+14
40000538,IN000539,900000537,AHOWG5387J,1.00E+14
40000539,IN000540,900000538,AHOWG5388J,1.00E+14
40000540,IN000541,900000539,AHOWG5389J,1.00E+14
40000541,IN000542,900000540,AHOWG5390J,1.00E+14
40000542,IN000543,900000541,AHOWG5391J,1.00E+14
40000543,IN000544,900000542,AHOWG5392J,1.00E+14
40000544,IN000545,900000543,AHOWG5393J,1.00E+14
40000545,IN000546,900000544,AHOWG5394J,1.00E+14
40000546,IN000547,900000545,AHOWG5395J,1.00E+14
40000547,IN000548,900000546,AHOWG5396J,1.00E+14
40000548,IN000549,900000547,AHOWG5397J,1.00E+14
40000549,IN000550,900000548,AHOWG5398J,1.00E+14
40000550,IN000551,900000549,AHOWG5399J,1.00E+14
40000551,IN000552,900000550,AHOWG5400J,1.00E+14
40000552,IN000553,900000551,AHOWG5401J,1.00E+14
40000553,IN000554,900000552,AHOWG5402J,1.00E+14
40000554,IN000555,900000553,AHOWG5403J,1.00E+14
40000555,IN000556,900000554,AHOWG5404J,1.00E+14
40000556,IN000557,900000555,AHOWG5405J,1.00E+14
40000557,IN000558,900000556,AHOWG5406J,1.00E+14
40000558,IN000559,900000557,AHOWG5407J,1.00E+14
40000559,IN000560,900000558,AHOWG5408J,1.00E+14
40000560,IN000561,900000559,AHOWG5409J,1.00E+14
40000561,IN000562,900000560,AHOWG5410J,1.00E+14
40000562,IN000563,900000561,AHOWG5411J,1.00E+14
40000563,IN000564,900000562,AHOWG5412J,1.00E+14
40000564,IN000565,900000563,AHOWG5413J,1.00E+14
40000565,IN000566,900000564,AHOWG5414J,1.00E+14
40000566,IN000567,900000565,AHOWG5415J,1.00E+14
40000567,IN000568,900000566,AHOWG5416J,1.00E+14
40000568,IN000569,900000567,AHOWG5417J,1.00E+14
40000569,IN000570,900000568,AHOWG5418J,1.00E+14
40000570,IN000571,900000569,AHOWG5419J,1.00E+14
40000571,IN000572,900000570,AHOWG5420J,1.00E+14
40000572,IN000573,900000571,AHOWG5421J,1.00E+14
40000573,IN000574,900000572,AHOWG5422J,1.00E+14
40000574,IN000575,900000573,AHOWG5423J,1.00E+14
40000575,IN000576,900000574,AHOWG5424J,1.00E+14
40000576,IN000577,900000575,AHOWG5425J,1.00E+14
40000577,IN000578,900000576,AHOWG5426J,1.00E+14
40000578,IN000579,900000577,AHOWG5427J,1.00E+14
40000579,IN000580,900000578,AHOWG5428J,1.00E+14
40000580,IN000581,900000579,AHOWG5429J,1.00E+14
40000581,IN000582,900000580,AHOWG5430J,1.00E+14
40000582,IN000583,900000581,AHOWG5431J,1.00E+14
40000583,IN000584,900000582,AHOWG5432J,1.00E+14
40000584,IN000585,900000583,AHOWG5433J,1.00E+14
40000585,IN000586,900000584,AHOWG5434J,1.00E+14
40000586,IN000587,900000585,AHOWG5435J,1.00E+14
40000587,IN000588,900000586,AHOWG5436J,1.00E+14
40000588,IN000589,900000587,AHOWG5437J,1.00E+14
40000589,IN000590,900000588,AHOWG5438J,1.00E+14
40000590,IN000591,900000589,AHOWG5439J,1.00E+14
40000591,IN000592,900000590,AHOWG5440J,1.00E+14
40000592,IN000593,900000591,AHOWG5441J,1.00E+14
40000593,IN000594,900000592,AHOWG5442J,1.00E+14
40000594,IN000595,900000593,AHOWG5443J,1.00E+14
40000595,IN000596,900000594,AHOWG5444J,1.00E+14
40000596,IN000597,900000595,AHOWG5445J,1.00E+14
40000597,IN000598,900000596,AHOWG5446J,1.00E+14
40000598,IN000599,900000597,AHOWG5447J,1.00E+14
40000599,IN000600,900000598,AHOWG5448J,1.00E+14
40000600,IN000601,900000599,AHOWG5449J,1.00E+14
40000601,IN000602,900000600,AHOWG5450J,1.00E+14
40000602,IN000603,900000601,AHOWG5451J,1.00E+14
40000603,IN000604,900000602,AHOWG5452J,1.00E+14
40000604,IN000605,900000603,AHOWG5453J,1.00E+14
40000605,IN000606,900000604,AHOWG5454J,1.00E+14
40000606,IN000607,900000605,AHOWG5455J,1.00E+14
40000607,IN000608,900000606,AHOWG5456J,1.00E+14
40000608,IN000609,900000607,AHOWG5457J,1.00E+14
40000609,IN000610,900000608,AHOWG5458J,1.00E+14
40000610,IN000611,900000609,AHOWG5459J,1.00E+14
40000611,IN000612,900000610,AHOWG5460J,1.00E+14
40000612,IN000613,900000611,AHOWG5461J,1.00E+14
40000613,IN000614,900000612,AHOWG5462J,1.00E+14
40000614,IN000615,900000613,AHOWG5463J,1.00E+14
40000615,IN000616,900000614,AHOWG5464J,1.00E+14
40000616,IN000617,900000615,AHOWG5465J,1.00E+14
40000617,IN000618,900000616,AHOWG5466J,1.00E+14
40000618,IN000619,900000617,AHOWG5467J,1.00E+14
40000619,IN000620,900000618,AHOWG5468J,1.00E+14
40000620,IN000621,900000619,AHOWG5469J,1.00E+14
40000621,IN000622,900000620,AHOWG5470J,1.00E+14
40000622,IN000623,900000621,AHOWG5471J,1.00E+14
40000623,IN000624,900000622,AHOWG5472J,1.00E+14
40000624,IN000625,900000623,AHOWG5473J,1.00E+14
40000625,IN000626,900000624,AHOWG5474J,1.00E+14
40000626,IN000627,900000625,AHOWG5475J,1.00E+14
40000627,IN000628,900000626,AHOWG5476J,1.00E+14
40000628,IN000629,900000627,AHOWG5477J,1.00E+14
40000629,IN000630,900000628,AHOWG5478J,1.00E+14
40000630,IN000631,900000629,AHOWG5479J,1.00E+14
40000631,IN000632,900000630,AHOWG5480J,1.00E+14
40000632,IN000633,900000631,AHOWG5481J,1.00E+14
40000633,IN000634,900000632,AHOWG5482J,1.00E+14
40000634,IN000635,900000633,AHOWG5483J,1.00E+14
40000635,IN000636,900000634,AHOWG5484J,1.00E+14
40000636,IN000637,900000635,AHOWG5485J,1.00E+14
40000637,IN000638,900000636,AHOWG5486J,1.00E+14
40000638,IN000639,900000637,AHOWG5487J,1.00E+14
40000639,IN000640,900000638,AHOWG5488J,1.00E+14
40000640,IN000641,900000639,AHOWG5489J,1.00E+14
40000641,IN000642,900000640,AHOWG5490J,1.00E+14
40000642,IN000643,900000641,AHOWG5491J,1.00E+14
40000643,IN000644,900000642,AHOWG5492J,1.00E+14
40000644,IN000645,900000643,AHOWG5493J,1.00E+14
40000645,IN000646,900000644,AHOWG5494J,1.00E+14
40000646,IN000647,900000645,AHOWG5495J,1.00E+14
40000647,IN000648,900000646,AHOWG5496J,1.00E+14
40000648,IN000649,900000647,AHOWG5497J,1.00E+14
40000649,IN000650,900000648,AHOWG5498J,1.00E+14
40000650,IN000651,900000649,AHOWG5499J,1.00E+14
40000651,IN000652,900000650,AHOWG5500J,1.00E+14
40000652,IN000653,900000651,AHOWG5501J,1.00E+14
40000653,IN000654,900000652,AHOWG5502J,1.00E+14
40000654,IN000655,900000653,AHOWG5503J,1.00E+14
40000655,IN000656,900000654,AHOWG5504J,1.00E+14
40000656,IN000657,900000655,AHOWG5505J,1.00E+14
40000657,IN000658,900000656,AHOWG5506J,1.00E+14
40000658,IN000659,900000657,AHOWG5507J,1.00E+14
40000659,IN000660,900000658,AHOWG5508J,1.00E+14
40000660,IN000661,900000659,AHOWG5509J,1.00E+14
40000661,IN000662,900000660,AHOWG5510J,1.00E+14
40000662,IN000663,900000661,AHOWG5511J,1.00E+14
40000663,IN000664,900000662,AHOWG5512J,1.00E+14
40000664,IN000665,900000663,AHOWG5513J,1.00E+14
40000665,IN000666,900000664,AHOWG5514J,1.00E+14
40000666,IN000667,900000665,AHOWG5515J,1.00E+14
40000667,IN000668,900000666,AHOWG5516J,1.00E+14
40000668,IN000669,900000667,AHOWG5517J,1.00E+14
40000669,IN000670,900000668,AHOWG5518J,1.00E+14
40000670,IN000671,900000669,AHOWG5519J,1.00E+14
40000671,IN000672,900000670,AHOWG5520J,1.00E+14
40000672,IN000673,900000671,AHOWG5521J,1.00E+14
40000673,IN000674,900000672,AHOWG5522J,1.00E+14
40000674,IN000675,900000673,AHOWG5523J,1.00E+14
40000675,IN000676,900000674,AHOWG5524J,1.00E+14
40000676,IN000677,900000675,AHOWG5525J,1.00E+14
40000677,IN000678,900000676,AHOWG5526J,1.00E+14
40000678,IN000679,900000677,AHOWG5527J,1.00E+14
40000679,IN000680,900000678,AHOWG5528J,1.00E+14
40000680,IN000681,900000679,AHOWG5529J,1.00E+14
40000681,IN000682,900000680,AHOWG5530J,1.00E+14
40000682,IN000683,900000681,AHOWG5531J,1.00E+14
40000683,IN000684,900000682,AHOWG5532J,1.00E+14
40000684,IN000685,900000683,AHOWG5533J,1.00E+14
40000685,IN000686,900000684,AHOWG5534J,1.00E+14
40000686,IN000687,900000685,AHOWG5535J,1.00E+14
40000687,IN000688,900000686,AHOWG5536J,1.00E+14
40000688,IN000689,900000687,AHOWG5537J,1.00E+14
40000689,IN000690,900000688,AHOWG5538J,1.00E+14
40000690,IN000691,900000689,AHOWG5539J,1.00E+14
40000691,IN000692,900000690,AHOWG5540J,1.00E+14
40000692,IN000693,900000691,AHOWG5541J,1.00E+14
40000693,IN000694,900000692,AHOWG5542J,1.00E+14
40000694,IN000695,900000693,AHOWG5543J,1.00E+14
40000695,IN000696,900000694,AHOWG5544J,1.00E+14
40000696,IN000697,900000695,AHOWG5545J,1.00E+14
40000697,IN000698,900000696,AHOWG5546J,1.00E+14
40000698,IN000699,900000697,AHOWG5547J,1.00E+14
40000699,IN000700,900000698,AHOWG5548J,1.00E+14
40000700,IN000701,900000699,AHOWG5549J,1.00E+14
40000701,IN000702,900000700,AHOWG5550J,1.00E+14
40000702,IN000703,900000701,AHOWG5551J,1.00E+14
40000703,IN000704,900000702,AHOWG5552J,1.00E+14
40000704,IN000705,900000703,AHOWG5553J,1.00E+14
40000705,IN000706,900000704,AHOWG5554J,1.00E+14
40000706,IN000707,900000705,AHOWG5555J,1.00E+14
40000707,IN000708,900000706,AHOWG5556J,1.00E+14
40000708,IN000709,900000707,AHOWG5557J,1.00E+14
40000709,IN000710,900000708,AHOWG5558J,1.00E+14
40000710,IN000711,900000709,AHOWG5559J,1.00E+14
40000711,IN000712,900000710,AHOWG5560J,1.00E+14
40000712,IN000713,900000711,AHOWG5561J,1.00E+14
40000713,IN000714,900000712,AHOWG5562J,1.00E+14
40000714,IN000715,900000713,AHOWG5563J,1.00E+14
40000715,IN000716,900000714,AHOWG5564J,1.00E+14
40000716,IN000717,900000715,AHOWG5565J,1.00E+14
40000717,IN000718,900000716,AHOWG5566J,1.00E+14
40000718,IN000719,900000717,AHOWG5567J,1.00E+14
40000719,IN000720,900000718,AHOWG5568J,1.00E+14
40000720,IN000721,900000719,AHOWG5569J,1.00E+14
40000721,IN000722,900000720,AHOWG5570J,1.00E+14
40000722,IN000723,900000721,AHOWG5571J,1.00E+14
40000723,IN000724,900000722,AHOWG5572J,1.00E+14
40000724,IN000725,900000723,AHOWG5573J,1.00E+14
40000725,IN000726,900000724,AHOWG5574J,1.00E+14
40000726,IN000727,900000725,AHOWG5575J,1.00E+14
40000727,IN000728,900000726,AHOWG5576J,1.00E+14
40000728,IN000729,900000727,AHOWG5577J,1.00E+14
40000729,IN000730,900000728,AHOWG5578J,1.00E+14
40000730,IN000731,900000729,AHOWG5579J,1.00E+14
40000731,IN000732,900000730,AHOWG5580J,1.00E+14
40000732,IN000733,900000731,AHOWG5581J,1.00E+14
40000733,IN000734,900000732,AHOWG5582J,1.00E+14
40000734,IN000735,900000733,AHOWG5583J,1.00E+14
40000735,IN000736,900000734,AHOWG5584J,1.00E+14
40000736,IN000737,900000735,AHOWG5585J,1.00E+14
40000737,IN000738,900000736,AHOWG5586J,1.00E+14
40000738,IN000739,900000737,AHOWG5587J,1.00E+14
40000739,IN000740,900000738,AHOWG5588J,1.00E+14
40000740,IN000741,900000739,AHOWG5589J,1.00E+14
40000741,IN000742,900000740,AHOWG5590J,1.00E+14
40000742,IN000743,900000741,AHOWG5591J,1.00E+14
40000743,IN000744,900000742,AHOWG5592J,1.00E+14
40000744,IN000745,900000743,AHOWG5593J,1.00E+14
40000745,IN000746,900000744,AHOWG5594J,1.00E+14
40000746,IN000747,900000745,AHOWG5595J,1.00E+14
40000747,IN000748,900000746,AHOWG5596J,1.00E+14
40000748,IN000749,900000747,AHOWG5597J,1.00E+14
40000749,IN000750,900000748,AHOWG5598J,1.00E+14
40000750,IN000751,900000749,AHOWG5599J,1.00E+14
40000751,IN000752,900000750,AHOWG5600J,1.00E+14
40000752,IN000753,900000751,AHOWG5601J,1.00E+14
40000753,IN000754,900000752,AHOWG5602J,1.00E+14
40000754,IN000755,900000753,AHOWG5603J,1.00E+14
40000755,IN000756,900000754,AHOWG5604J,1.00E+14
40000756,IN000757,900000755,AHOWG5605J,1.00E+14
40000757,IN000758,900000756,AHOWG5606J,1.00E+14
40000758,IN000759,900000757,AHOWG5607J,1.00E+14
40000759,IN000760,900000758,AHOWG5608J,1.00E+14
40000760,IN000761,900000759,AHOWG5609J,1.00E+14
40000761,IN000762,900000760,AHOWG5610J,1.00E+14
40000762,IN000763,900000761,AHOWG5611J,1.00E+14
40000763,IN000764,900000762,AHOWG5612J,1.00E+14
40000764,IN000765,900000763,AHOWG5613J,1.00E+14
40000765,IN000766,900000764,AHOWG5614J,1.00E+14
40000766,IN000767,900000765,AHOWG5615J,1.00E+14
40000767,IN000768,900000766,AHOWG5616J,1.00E+14
40000768,IN000769,900000767,AHOWG5617J,1.00E+14
40000769,IN000770,900000768,AHOWG5618J,1.00E+14
40000770,IN000771,900000769,AHOWG5619J,1.00E+14
40000771,IN000772,900000770,AHOWG5620J,1.00E+14
40000772,IN000773,900000771,AHOWG5621J,1.00E+14
40000773,IN000774,900000772,AHOWG5622J,1.00E+14
40000774,IN000775,900000773,AHOWG5623J,1.00E+14
40000775,IN000776,900000774,AHOWG5624J,1.00E+14
40000776,IN000777,900000775,AHOWG5625J,1.00E+14
40000777,IN000778,900000776,AHOWG5626J,1.00E+14
40000778,IN000779,900000777,AHOWG5627J,1.00E+14
40000779,IN000780,900000778,AHOWG5628J,1.00E+14
40000780,IN000781,900000779,AHOWG5629J,1.00E+14
40000781,IN000782,900000780,AHOWG5630J,1.00E+14
40000782,IN000783,900000781,AHOWG5631J,1.00E+14
40000783,IN000784,900000782,AHOWG5632J,1.00E+14
40000784,IN000785,900000783,AHOWG5633J,1.00E+14
40000785,IN000786,900000784,AHOWG5634J,1.00E+14
40000786,IN000787,900000785,AHOWG5635J,1.00E+14
40000787,IN000788,900000786,AHOWG5636J,1.00E+14
40000788,IN000789,900000787,AHOWG5637J,1.00E+14
40000789,IN000790,900000788,AHOWG5638J,1.00E+14
40000790,IN000791,900000789,AHOWG5639J,1.00E+14
40000791,IN000792,900000790,AHOWG5640J,1.00E+14
40000792,IN000793,900000791,AHOWG5641J,1.00E+14
40000793,IN000794,900000792,AHOWG5642J,1.00E+14
40000794,IN000795,900000793,AHOWG5643J,1.00E+14
40000795,IN000796,900000794,AHOWG5644J,1.00E+14
40000796,IN000797,900000795,AHOWG5645J,1.00E+14
40000797,IN000798,900000796,AHOWG5646J,1.00E+14
40000798,IN000799,900000797,AHOWG5647J,1.00E+14
40000799,IN000800,900000798,AHOWG5648J,1.00E+14
40000800,IN000801,900000799,AHOWG5649J,1.00E+14
40000801,IN000802,900000800,AHOWG5650J,1.00E+14
40000802,IN000803,900000801,AHOWG5651J,1.00E+14
40000803,IN000804,900000802,AHOWG5652J,1.00E+14
40000804,IN000805,900000803,AHOWG5653J,1.00E+14
40000805,IN000806,900000804,AHOWG5654J,1.00E+14
40000806,IN000807,900000805,AHOWG5655J,1.00E+14
40000807,IN000808,900000806,AHOWG5656J,1.00E+14
40000808,IN000809,900000807,AHOWG5657J,1.00E+14
40000809,IN000810,900000808,AHOWG5658J,1.00E+14
40000810,IN000811,900000809,AHOWG5659J,1.00E+14
40000811,IN000812,900000810,AHOWG5660J,1.00E+14
40000812,IN000813,900000811,AHOWG5661J,1.00E+14
40000813,IN000814,900000812,AHOWG5662J,1.00E+14
40000814,IN000815,900000813,AHOWG5663J,1.00E+14
40000815,IN000816,900000814,AHOWG5664J,1.00E+14
40000816,IN000817,900000815,AHOWG5665J,1.00E+14
40000817,IN000818,900000816,AHOWG5666J,1.00E+14
40000818,IN000819,900000817,AHOWG5667J,1.00E+14
40000819,IN000820,900000818,AHOWG5668J,1.00E+14
40000820,IN000821,900000819,AHOWG5669J,1.00E+14
40000821,IN000822,900000820,AHOWG5670J,1.00E+14
40000822,IN000823,900000821,AHOWG5671J,1.00E+14
40000823,IN000824,900000822,AHOWG5672J,1.00E+14
40000824,IN000825,900000823,AHOWG5673J,1.00E+14
40000825,IN000826,900000824,AHOWG5674J,1.00E+14
40000826,IN000827,900000825,AHOWG5675J,1.00E+14
40000827,IN000828,900000826,AHOWG5676J,1.00E+14
40000828,IN000829,900000827,AHOWG5677J,1.00E+14
40000829,IN000830,900000828,AHOWG5678J,1.00E+14
40000830,IN000831,900000829,AHOWG5679J,1.00E+14
40000831,IN000832,900000830,AHOWG5680J,1.00E+14
40000832,IN000833,900000831,AHOWG5681J,1.00E+14
40000833,IN000834,900000832,AHOWG5682J,1.00E+14
40000834,IN000835,900000833,AHOWG5683J,1.00E+14
40000835,IN000836,900000834,AHOWG5684J,1.00E+14
40000836,IN000837,900000835,AHOWG5685J,1.00E+14
40000837,IN000838,900000836,AHOWG5686J,1.00E+14
40000838,IN000839,900000837,AHOWG5687J,1.00E+14
40000839,IN000840,900000838,AHOWG5688J,1.00E+14
40000840,IN000841,900000839,AHOWG5689J,1.00E+14
40000841,IN000842,900000840,AHOWG5690J,1.00E+14
40000842,IN000843,900000841,AHOWG5691J,1.00E+14
40000843,IN000844,900000842,AHOWG5692J,1.00E+14
40000844,IN000845,900000843,AHOWG5693J,1.00E+14
40000845,IN000846,900000844,AHOWG5694J,1.00E+14
40000846,IN000847,900000845,AHOWG5695J,1.00E+14
40000847,IN000848,900000846,AHOWG5696J,1.00E+14
40000848,IN000849,900000847,AHOWG5697J,1.00E+14
40000849,IN000850,900000848,AHOWG5698J,1.00E+14
40000850,IN000851,900000849,AHOWG5699J,1.00E+14
40000851,IN000852,900000850,AHOWG5700J,1.00E+14
40000852,IN000853,900000851,AHOWG5701J,1.00E+14
40000853,IN000854,900000852,AHOWG5702J,1.00E+14
40000854,IN000855,900000853,AHOWG5703J,1.00E+14
40000855,IN000856,900000854,AHOWG5704J,1.00E+14
40000856,IN000857,900000855,AHOWG5705J,1.00E+14
40000857,IN000858,900000856,AHOWG5706J,1.00E+14
40000858,IN000859,900000857,AHOWG5707J,1.00E+14
40000859,IN000860,900000858,AHOWG5708J,1.00E+14
40000860,IN000861,900000859,AHOWG5709J,1.00E+14
40000861,IN000862,900000860,AHOWG5710J,1.00E+14
40000862,IN000863,900000861,AHOWG5711J,1.00E+14
40000863,IN000864,900000862,AHOWG5712J,1.00E+14
40000864,IN000865,900000863,AHOWG5713J,1.00E+14
40000865,IN000866,900000864,AHOWG5714J,1.00E+14
40000866,IN000867,900000865,AHOWG5715J,1.00E+14
40000867,IN000868,900000866,AHOWG5716J,1.00E+14
40000868,IN000869,900000867,AHOWG5717J,1.00E+14
40000869,IN000870,900000868,AHOWG5718J,1.00E+14
40000870,IN000871,900000869,AHOWG5719J,1.00E+14
40000871,IN000872,900000870,AHOWG5720J,1.00E+14
40000872,IN000873,900000871,AHOWG5721J,1.00E+14
40000873,IN000874,900000872,AHOWG5722J,1.00E+14
40000874,IN000875,900000873,AHOWG5723J,1.00E+14
40000875,IN000876,900000874,AHOWG5724J,1.00E+14
40000876,IN000877,900000875,AHOWG5725J,1.00E+14
40000877,IN000878,900000876,AHOWG5726J,1.00E+14
40000878,IN000879,900000877,AHOWG5727J,1.00E+14
40000879,IN000880,900000878,AHOWG5728J,1.00E+14
40000880,IN000881,900000879,AHOWG5729J,1.00E+14
40000881,IN000882,900000880,AHOWG5730J,1.00E+14
40000882,IN000883,900000881,AHOWG5731J,1.00E+14
40000883,IN000884,900000882,AHOWG5732J,1.00E+14
40000884,IN000885,900000883,AHOWG5733J,1.00E+14
40000885,IN000886,900000884,AHOWG5734J,1.00E+14
40000886,IN000887,900000885,AHOWG5735J,1.00E+14
40000887,IN000888,900000886,AHOWG5736J,1.00E+14
40000888,IN000889,900000887,AHOWG5737J,1.00E+14
40000889,IN000890,900000888,AHOWG5738J,1.00E+14
40000890,IN000891,900000889,AHOWG5739J,1.00E+14
40000891,IN000892,900000890,AHOWG5740J,1.00E+14
40000892,IN000893,900000891,AHOWG5741J,1.00E+14
40000893,IN000894,900000892,AHOWG5742J,1.00E+14
40000894,IN000895,900000893,AHOWG5743J,1.00E+14
40000895,IN000896,900000894,AHOWG5744J,1.00E+14
40000896,IN000897,900000895,AHOWG5745J,1.00E+14
40000897,IN000898,900000896,AHOWG5746J,1.00E+14
40000898,IN000899,900000897,AHOWG5747J,1.00E+14
40000899,IN000900,900000898,AHOWG5748J,1.00E+14
40000900,IN000901,900000899,AHOWG5749J,1.00E+14
40000901,IN000902,900000900,AHOWG5750J,1.00E+14
40000902,IN000903,900000901,AHOWG5751J,1.00E+14
40000903,IN000904,900000902,AHOWG5752J,1.00E+14
40000904,IN000905,900000903,AHOWG5753J,1.00E+14
40000905,IN000906,900000904,AHOWG5754J,1.00E+14
40000906,IN000907,900000905,AHOWG5755J,1.00E+14
40000907,IN000908,900000906,AHOWG5756J,1.00E+14
40000908,IN000909,900000907,AHOWG5757J,1.00E+14
40000909,IN000910,900000908,AHOWG5758J,1.00E+14
40000910,IN000911,900000909,AHOWG5759J,1.00E+14
40000911,IN000912,900000910,AHOWG5760J,1.00E+14
40000912,IN000913,900000911,AHOWG5761J,1.00E+14
40000913,IN000914,900000912,AHOWG5762J,1.00E+14
40000914,IN000915,900000913,AHOWG5763J,1.00E+14
40000915,IN000916,900000914,AHOWG5764J,1.00E+14
40000916,IN000917,900000915,AHOWG5765J,1.00E+14
40000917,IN000918,900000916,AHOWG5766J,1.00E+14
40000918,IN000919,900000917,AHOWG5767J,1.00E+14
